"country_name","country_code","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009","x2010","x2011","x2012","x2013","x2014"
"Cabo Verde","CPV",37.3043646467133,37.3805633730529,37.4363616733246,37.4429003797275,37.4651378989774,37.6488807756763,37.8090159961222,38.045625884562,38.2204130289012,38.4344155929271,38.5537443624242,38.5710203610143,38.5627329337679,38.5420235320547,38.4680221092387,38.4737105972301,38.4642180992048,38.5638884396548,38.6960336458224,38.8562199191501,38.973276884302,38.991489174053,39.0347916926397,39.136946589865,39.2354949364962
"Cambodia","KHM",51.0583086311338,50.9834170781366,50.8387178930886,50.7233186731731,50.7074813198178,50.6488073236418,50.8406215027965,50.5530532102208,50.2487767252112,50.719805316625,51.2696152798014,50.8370705453014,50.4174323874749,49.9412972220673,49.5385664499267,49.8053674042251,50.0852682483751,50.3000027134609,50.4984028377296,50.4152417475223,50.205929921048,50.0916289068894,50.0352203337839,49.9196989370187,49.8210487488371
"Cameroon","CMR",41.7766213093486,42.342851600741,42.889788690721,43.430026578628,43.8886409415814,44.4049745985136,44.9109188273163,44.9621068804864,45.0110275928414,45.0588349224986,45.1141874596612,45.1604516723028,45.2065094922238,45.2522672471243,45.3052450571619,45.3579222539825,45.4136363705984,45.403411489002,45.5311544395541,45.5215413105561,45.5853369493044,45.6479911516383,45.6398842855485,45.6387301445435,45.7019820006739
"Canada","CAN",44.0815107091258,44.4323584825569,44.6676220335999,44.7383621791136,44.7342866651595,44.9397374849947,45.0767506283547,45.1633516071103,45.4094575195828,45.5027703082984,45.7358982442227,45.8839072218382,46.0922085074205,46.3573222073811,46.4193669513434,46.4539235272556,46.6688443831797,46.8373382223497,46.836971573035,47.026428535449,47.0856342244673,47.1462968898556,47.1390571059587,47.2084846861978,47.1216491486035
"Central African Republic","CAF",45.7441483337139,45.8222975677098,46.0986534686316,46.289979763526,46.2811330824439,46.2639120324417,46.4633942972388,46.4497455916348,46.432735426009,46.4185143719425,46.4007272026834,46.4545593256902,46.5690495543754,46.7568314173464,46.7989770860202,46.78025664523,46.8274514353399,46.8128461512178,46.9268558951965,46.9741460913465,47.0857511995805,47.0728769756895,47.0590472698944,47.1095935078627,47.0955746474166
"Chad","TCD",45.2737859239234,45.0798431077212,44.8940191864032,45.4713603891317,45.5060167424801,45.4771088878347,45.4427277427998,45.479034213972,45.3805923541152,45.4138710016234,45.3823121183884,45.3452229411806,45.313805763363,45.211259686506,45.2427677446083,45.2125819348873,45.1164743678565,45.154295322438,45.1299700352734,45.1071069328427,45.0860406484843,44.9996997148174,44.9857632240612,44.9723506161816,44.9582138573086
"Chile","CHL",30.4748939062149,30.3385887876899,31.529830762136,32.2828244312566,32.3360095775911,31.9015729995242,31.9096190118259,32.5678227735368,32.7853010410005,32.9357813481713,33.2011282636947,32.8729464823748,32.924973678557,33.9405398678305,34.8728267223624,35.4147485145327,35.6744152522341,36.1988360223057,37.2391260438387,37.7416311810548,39.6677354740914,40.4039867326899,40.6463868334115,40.6706758995725,40.7580924509794
"China","CHN",45.0048675872482,45.0149954846516,44.9656794174317,44.9162700685121,44.9257335719655,44.9372588072011,44.9472325384478,44.8944397385605,44.8974492257884,44.9550483386695,44.9450221750762,44.9016960111485,44.7918843367388,44.743637541501,44.6255181359288,44.5089232549696,44.4012942053578,44.2953880597601,44.1865053201338,44.0835950576885,43.9738395254908,43.9208819605273,43.9230449556581,43.8639575606295,43.8665323975219
"Colombia","COL",29.8745229240199,29.8379644355111,29.669596758907,29.5409511436508,30.9324922616172,32.2879715112397,33.6569462795595,34.9556381956984,36.1894471191226,37.3052102502289,38.4258749951602,39.6308137253707,40.5754201543867,41.6144486310505,41.0242803871351,40.8122947276999,40.8899830280726,40.7635750091583,40.7692466587975,41.8446105603715,42.2886223221699,42.3829364958271,42.4788006758805,42.4991647526235,42.5953529099735
"Comoros","COM",25.4810515190659,25.7979349954102,25.9723246364079,26.1927871636992,26.5037470056919,26.7200033954416,26.9858221574144,27.2015448509378,27.4655504566605,27.6783340443818,27.9310221458982,28.0918880611204,28.3424633130692,28.538902283821,28.7339883099117,29.0152329973236,29.2063599524164,29.395400159905,29.6708116662898,29.9082126662139,30.0906482686138,30.2051723357036,30.319636164366,30.4860105563081,30.6529389259482
"Congo, Dem. Rep.","COD",48.6935789185184,48.8776019228153,49.1288651101208,49.4525928115746,49.5557374618746,49.513522784265,49.5514772992434,49.6598582403415,49.693478322934,49.8682855861997,50.0453268255737,50.2243324080915,50.1941133144271,50.1638167766884,50.1327970089721,50.0311904287492,50.0764306832669,49.979473690262,49.951111508862,49.9249657259025,49.8303081908071,49.8106235569343,49.7922643497737,49.774511361564,49.6872645974111
"Congo, Rep.","COG",45.4634213128129,45.7685588049744,46.0637600936306,46.3628250944232,46.7338667693462,47.0214479327403,47.162684412864,47.4518024032043,47.5938129075549,47.8785964432695,48.0174693213406,48.2301933338738,48.3700983117739,48.5076795397281,48.714007269509,48.7768978549584,48.7667287831363,48.7579578328558,48.7502406345051,48.672103079454,48.5953715943229,48.667004686649,48.5981431638447,48.6687559032886,48.6679785826165
"Costa Rica","CRI",27.9445837002913,28.6689453748387,28.5029933311894,28.9471635600451,29.5802719085868,29.9379570194174,29.3284161351824,30.98470333218,32.0858676706584,32.0848653483057,31.2481137857038,34.1193833249517,34.1269912968457,34.1331390521268,33.4544408940778,35.359514152397,35.4183040782464,35.7904124402026,36.056078278675,36.5768861036372,36.9447085993751,37.0519235464168,37.0789206730199,37.185520961758,37.2713434043014
"Cote d'Ivoire","CIV",29.9471088713542,30.4669840442082,30.9861143992342,31.5044440939039,32.0921737439708,32.6107020446996,33.1453354935733,33.7500578048804,34.2868824445862,34.5123300422512,34.7944340522841,35.0427833935646,35.2975474988575,35.5549853336622,35.8275751863878,36.0758942003697,36.375834613012,36.6147114929074,36.8480035430217,37.0615632554392,37.2899168044453,37.485762242941,37.6234645324241,37.8309933394318,37.9640076340347
"Croatia","HRV",42.5268744021947,42.4697090423504,42.668249178255,42.8778928288935,43.020134069382,43.2467395184162,43.396778294422,43.6546814253885,43.8395184638903,44.0216546995699,44.2772057946306,44.4883080816886,44.7868054745178,44.6802402478761,45.013808791122,45.4603714268848,45.8710196206187,45.0966037160216,45.3753570526006,45.9271654861349,45.9449622967109,45.3701371704036,45.7274507644705,45.6123197658191,45.6891010528347
"Cuba","CUB",32.5105906362627,32.7581696336771,33.0047700989701,33.2525614982246,33.4424065510194,33.6679565595142,33.9591705713903,34.2282875128185,34.5636785438106,34.8046592914493,35.0109398449385,35.3065989592456,35.5984314565056,35.7932216376695,36.1507270087945,36.5280939309483,37.0714500884193,37.7886748310496,37.7351341542205,37.9687471956602,38.0765112116725,38.0957387477013,38.1838068654787,38.2737651112861,38.3647489164953
"Cyprus","CYP",36.2420920764172,36.7755194559879,37.0007436765097,37.0683278959228,37.6132926255134,37.1976012790228,37.8445941624203,38.4532626166058,38.5722383654126,38.6773113879136,40.7933023406306,41.8617798087342,42.3237050858412,42.4929082196683,42.2523461130286,41.9802966570733,42.3149746150366,42.7030092407465,42.8874689081396,43.181838092418,43.5251626237429,43.5025143298022,43.1069574037195,43.1434737171599,43.1835993827935
"Czech Republic","CZE",44.3697246397605,44.4251437168304,44.4101142234794,44.3791824004177,44.4593804440211,44.2391639637851,44.0020790947488,44.0467871867278,44.1917789035666,44.3395794340317,44.3436615980128,44.3611334106153,44.2381740360277,44.3491555162533,44.287467970471,44.0968993214951,44.0894850211276,43.68892115903,43.3822801929954,43.4037122558708,43.3015325417321,43.4478318439562,43.6750384922764,44.0204953780304,44.1209121805161
"Denmark","DNK",45.9922012852331,46.4150669593732,46.6259128222409,46.6362389458017,45.7956879034723,45.2241205318414,45.3744358294312,45.4796368581492,46.2308896585195,46.2009418770656,46.4744290155672,46.5950441135973,46.307182432402,46.4253441214122,46.6785472848028,46.7172946584264,46.9453025374549,46.8965265620855,46.9618060240379,47.1247483593589,47.129408617779,47.2525375685765,47.3588954436571,47.6245304873489,47.6879859639704
"Dominican Republic","DOM",34.2272758895782,34.268282078083,34.5277832351953,34.7625295025118,34.8672145174114,35.0510770988611,35.4204798027934,35.7369654626117,36.1122282681875,36.5128615928227,36.8365841749106,37.0816984310745,37.4053032599852,37.5696617826634,37.809491345797,38.1823535603126,38.6268907443603,38.9901319090468,39.2390161007713,39.4112946006571,39.7071253673704,39.8000805029988,39.8949818753951,39.9911639662401,40.0875208112447
"Ecuador","ECU",31.9603673197539,32.4101862011105,33.07003986922,33.7974118491657,34.3050825144744,34.8550279722439,35.4311171028552,35.8465665643769,36.2783716818017,37.1433683548371,37.5556500893126,39.8809162563504,39.4999907714537,39.3067163951366,40.7608886212663,39.8278373065487,40.0860035546471,39.5645508853655,39.1025854670588,39.4345269201303,39.8042343626593,39.9922706623048,40.1050013276638,40.2164926100393,40.3855353143773
"Egypt, Arab Rep.","EGY",26.1350341343996,23.3350759969545,24.023481437818,22.9818809744712,23.2619604641026,22.3831875942276,21.8511812074789,21.203615081307,20.6558428741956,20.680348681372,21.0703470958008,21.6147804148935,20.4313556069994,20.6675667830358,20.8499094625082,21.2189010696101,21.8751173751241,23.5592544505062,23.6092942991221,23.8129045003455,23.9671512473198,23.9644460083817,24.0671014132693,24.1182075702032,24.1197558685814
"El Salvador","SLV",35.0253717024877,35.155709554546,35.2909168312241,36.5375829598122,37.3165525361193,36.5658450518702,36.4910215449959,36.8676369968362,38.6330281953241,39.2188623867921,39.5303475664654,39.739845371081,40.0499710749815,40.1898594464012,39.8707206087248,40.3472420478831,40.6324390200324,40.6720568994408,40.667573870142,41.0598582714329,41.4680946367161,41.67753960149,41.8179361172003,41.9581211300952,42.1885142440088
"Equatorial Guinea","GNQ",45.025223243045,44.9630280578928,44.8314339981007,44.6885545719975,44.5476331776442,44.5153128925532,44.379525614494,44.3518599855267,44.3215288300988,44.2978285301121,44.3265680906687,44.3046730887477,44.3347618309204,44.3681704982466,44.4074092175358,44.4537849392885,44.4680638450567,44.4867965703554,44.5080330937449,44.5858479839062,44.6638979593993,44.6917137760808,44.7747549098549,44.8055727895328,44.8318813148885
"Eritrea","ERI",46.2308507390313,46.1944416951609,46.2076663300065,45.7711487360745,45.3074201932364,45.316856343641,45.1657733967992,45.2034371862222,45.5014924390328,45.8080701507585,46.4369630744844,46.5290138194407,46.8693809291378,47.2120225796559,47.3666530515239,47.5235454556188,47.6349998996869,47.6278981825498,47.8669279668535,47.855841980667,47.8420531549189,47.8809163187636,47.61483828938,47.6652561148327,47.6311443900233
"Estonia","EST",49.5558569369395,49.3011923364153,49.0510527109191,48.7123021601617,48.4846658787212,48.1033214330524,48.3129089895839,48.554770328243,47.896696972102,48.1728990402,48.2023932396779,48.2575322375462,48.2073916495451,48.1035102820489,48.504688967369,49.3127356229323,49.2042851929228,48.4926880097733,48.6267262984372,49.0338295612948,49.6976824967174,49.7288147205079,49.1214316296185,49.0922192708756,49.0597641333706
"Ethiopia","ETH",44.9921841291677,45.1375026924454,45.3626676674461,45.136487461197,45.1091729812184,45.0030732694014,44.7969788871627,44.7861874751293,44.8530401689354,44.7871644604229,45.2072747509266,45.5674477637765,45.9703161579957,46.3632466648664,46.6900998288553,46.9540193888773,47.0135102996228,47.0707949824015,47.1185120868552,47.2197994549287,47.1995004643334,47.2406345225979,47.2248626574153,47.2656633104845,47.3117113544329
"Fiji","FJI",25.5244010227596,26.6827330916943,27.8235806941334,29.119094506169,30.3628861729387,31.6223977027997,32.923422038588,32.962794005179,32.9996567707795,33.1160235291776,33.2534556728564,33.3066213213976,33.2967524547271,33.372620098047,33.3661007977617,33.4272473126993,33.5192449702593,33.6214336717271,33.5515693966126,33.5480985421754,33.4638576639619,33.4875787212192,33.609024976083,33.644824554021,33.6806265680765
"Finland","FIN",47.1313766623507,47.0656345161892,46.9964806610072,46.9662199485555,46.9450898415544,46.9304324138384,46.9714228581427,47.0603243246691,47.1279644145801,47.4164767045661,47.4183105800873,47.4735019045654,47.7670202334784,47.6173675282379,47.7271964382165,47.9593889435075,47.955427079448,48.0169409191908,47.7456111038397,48.1593413385555,47.8406910144275,47.5484304643689,47.7578523953642,47.7087644294318,47.740558692722
"France","FRA",42.9412108538884,43.3622087442537,43.5958076195101,44.0027276131426,44.3018296618242,44.6123550323754,44.6743295133524,44.6393567143556,44.8432765289917,45.0732040643843,45.1761193462409,45.1629541733402,45.1977142296013,45.8687276513718,45.9642250687879,46.1924012148451,46.3850172471125,46.5957937401178,46.7125883500873,46.9301590664068,46.9461012339444,47.0353972407974,47.0589759649584,47.0544722481033,47.1369792908884
"Gabon","GAB",47.0245221750403,46.5342973476493,46.6350362359605,46.3154596435975,46.3778804262243,46.3546317680267,46.3797778229255,46.2341417590966,46.2425163290952,46.1732121356092,46.1824995792949,46.1180410436575,46.140487428372,46.1577271551706,46.1842960191696,46.134936911539,46.0178447576616,45.993905649725,45.8912726669003,45.7987744075677,45.8023198437685,45.757126352132,45.7303300802827,45.7065834776554,45.7689525429347
"Gambia, The","GMB",44.4940997017202,44.5888271195402,44.6833877510636,44.7533077600605,45.0313703572924,45.372298673781,45.761165005635,46.0274695456135,46.3551106603036,46.6041475322666,46.781928466522,46.9161561006642,47.2444595102198,47.2241164979577,47.2668257198245,47.3151225419257,47.4054471240167,47.4358392147713,47.5336030275349,47.6932230530785,47.7181044198597,47.7932124690518,47.79932734081,47.863021622864,47.8655244852133
"Georgia","GEO",46.0990847765725,46.1602252752287,46.86029342684,47.5333914347676,47.7180688288047,47.588460425985,47.3492834204155,47.1899551206826,47.2031375807965,47.2012137510313,46.2288743498924,47.0237742766196,46.5720688498231,46.9730496125247,47.1057723903757,46.9307223738357,46.8947345458461,46.8532838896142,46.8249879466982,46.722841195203,46.6024082533097,46.5857474110271,46.4869324040128,46.4555163291998,46.3575522259362
"Germany","DEU",40.5972518928562,42.0886912230327,42.0866165360199,42.1960449451853,42.2436551409048,42.4247289286778,42.5663843366773,42.8235585450336,42.9260991045115,43.4580708543795,43.6552331705363,43.8950327090362,44.1856895286023,44.5469897741946,44.6762005197777,44.5551127707927,44.9402211244341,45.2271227754372,45.2313069899677,45.4915199318806,45.6483946640212,45.8493261466639,45.8919492151899,45.8641964119592,45.9145924838033
"Ghana","GHA",48.1892535742239,48.3522429610548,48.5988048497736,48.6424415424845,48.7411015595582,48.7482201961937,48.7145059260444,48.729775670624,48.6077456217187,48.5685739871115,48.5578145393838,48.6844676518292,48.8350671078629,48.9303133473927,49.1668593543844,49.3267063937025,49.4945018339771,49.6724274166251,49.828802326572,50.0215675056861,50.0260755707473,49.982100873302,49.9060385664993,49.8083314022375,49.7109858103679
"Greece","GRC",36.1122086601895,34.95211029052,35.8457263699959,36.0355215726379,36.2385824330448,36.634882809382,37.4086530911375,37.5357957278828,38.5271302436743,39.143228417625,39.0434498920167,38.9317884867859,39.3290914580131,39.5580400356137,40.2867950820745,40.4059894409753,40.5975962542125,40.6096730522557,40.7360837051903,41.3429816986012,41.8786321405851,42.2101056114617,42.720733612896,42.7873335405667,42.8335523501504
"Guatemala","GTM",32.3580012985052,32.5688705964719,32.8332175534694,33.0466235718304,33.3115352448955,33.6057821360839,33.8179962622136,34.1125745092582,34.4033085823715,34.6880422070544,34.8276705147966,35.0216269590025,35.1262756033536,35.3069616568606,35.3409120887586,36.2470916723958,37.2010104383741,37.4977588103857,37.598631913241,37.7747550812796,37.9492208880127,37.9444297708005,38.0183500387183,38.0922801159669,38.1652216756272
"Guinea","GIN",45.9281000219839,45.8330798961032,45.7982282941506,45.6891083765834,45.7197972260795,45.6042064862495,45.4866629356708,45.4370587515009,45.3127238350558,45.1936661319463,45.2878127474798,45.2465236596912,45.197249740459,45.1420834690263,45.1839296556279,45.2161475963913,45.3381142735303,45.4015756553137,45.3847158707312,45.6001059353803,45.6662393720219,45.7075516266636,45.6870763563844,45.6661008786176,45.7059492809953
"Guinea-Bissau","GNB",44.4818593063334,44.4688975369338,44.4819830574842,44.417259838402,44.200786279984,44.1185497537998,43.7862534069467,43.7012545722972,45.696905175247,45.5986855536536,45.492442487213,45.6927767894614,46.1861895302515,46.5122435473197,46.4726891111901,46.4323405011961,46.5650787546668,46.7700673064938,46.9020538777193,46.9695452993063,47.0995060187862,47.1039556034116,47.1006185292869,47.0997049384882,47.0978800434863
"Guyana","GUY",31.2849586740956,31.8994332219154,32.3245322305445,32.8041207509243,32.8493570028753,32.7581666785282,32.6557517674894,32.6946600266946,32.7330757833811,32.8071220316212,32.7479475520336,32.8088833281201,32.8479658881945,32.8815001564714,33.0421882966068,33.2080404716019,33.2629500068282,33.4760749617841,33.6433856631261,33.8337455354022,34.082915108225,34.3165919685049,34.4671273097647,34.6709033697863,34.9357745690416
"Haiti","HTI",44.0073294454503,44.2796365933987,44.5603885144238,44.8441413245043,45.1945961775446,45.4634604007639,45.7171039453552,46.0525645613545,46.3090847878251,46.4954503085478,46.7678572822126,46.8298045399489,46.9747207566815,46.9712616189614,47.1247329531967,47.1249564705741,47.1923622212225,47.1914224614765,47.3460355211848,47.3467937201258,47.3524034253347,47.3403227641496,47.406570500428,47.4733114793829,47.4654259521821
"Honduras","HND",28.085003971326,28.1797640581511,29.2868091624085,29.2043254213031,29.1233527901259,29.043117720097,31.7695893960359,32.0263827352956,32.8940700589103,34.585606310123,34.0540177490873,33.1757509278295,31.7185226119835,32.0083675072851,32.301312736682,32.6614345000798,33.0978476642839,33.3954942882258,33.663047225956,33.819612956189,34.0287786364333,34.2090997221385,34.3334881881794,34.5121918077184,34.6357333206857
"Hong Kong SAR, China","HKG",36.4348580114939,37.1665944690789,36.9893846657108,36.9978863396175,37.7822491765909,38.5633140635059,39.1529411323964,39.7509865182302,40.5503460320069,41.2539916519612,41.9573069215423,42.7425684408413,43.8169302774215,43.9418045695866,44.3518292223062,44.8431890636036,45.2785057263493,45.9866231677879,46.5694954806484,46.9752191409507,46.7929290249698,46.8950135009996,46.960945840292,46.8212992836221,46.7670738756586
