price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$224,900",2,2,,1,414 Saint Thomas Dr,Toms River,NJ,08757,HEALY REALTORS
"$1,250,000",5,4+,"4,200",2,3 Cove Rd,Toms River,NJ,08753,Coldwell Banker Flanagan Realty
"$174,900",2,2,,1,224 Bonaire Dr,Toms River,NJ,08757,Preferred Properties Real Estate
"$1,299,000",5,3,"3,559",2,31 Cove Point Rd,Toms River,NJ,08753,"Weichert, Realtors - Sea Girt"
"$275,000",,,,,586 Bayview Dr,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$173,900",2,2,"1,003",,2111 Waters Edge Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$1,250,000",4,5,,2,605 Bayview Dr,Toms River,NJ,08753,Heritage House Sotheby's International Realty
"$179,850",2,2,,1,11 Barbuda St,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$159,900",3,1,"1,152",,957 Richard Rd,Berkeley,NJ,08721,RE/MAX At Barnegat Bay
"$179,900",2,1+,"1,083",1,42 Hamilton Ct,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$199,900",3,1,"1,060",1,32 Oak Hill Dr,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$1,399,900",6,3,"3,500",2,3501 Churchill Dr,Toms River,NJ,08753,Cassese Realtors
"$198,000",2,1,872,,510 George Rd,Toms River,NJ,08753,Engel & Völkers Monmouth County
"$155,000",2,1,"1,124",1,148 Port Royal Dr,Toms River,NJ,08757,Gloria Nilson & Company Real Estate
"$250,000",4,2,,,207 Fischer Blvd,Toms River,NJ,08753,Coldwell Banker Flanagan Realty
"$249,900",3,2,,1,1095 Fairview Dr,Toms River,NJ,08753,CENTURY 21 Lawrence Realty
"$147,500",3,2,"2,057",1,36 Gladney Ave,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$449,900",,,,,Dover Rd,Toms River,NJ,08757,RE/MAX at Barnegat Bay
"$74,000",,,,,306 Elizabeth Ave,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$299,900",3,2+,"2,366",2,37 Sunrise Way,Toms River,NJ,08753,Veltri & Realtors Corporate Office
"$98,900",,,,,302 Elizabeth Ave,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$154,900",2,2,"1,500",1,26 Northumberland Dr,Berkeley,NJ,08757,RE/MAX at Barnegat Bay
"$212,900",2,2,"1,554",1,144 Biabou Dr,Toms River,NJ,08757,Kubis Realty Group
"$294,500",4,3,"2,400",1,2131 Ridgeway Rd,Manchester,NJ,08757,Coldwell Banker Flanagan Rlty - Tr
"$215,000",2,2+,,,780 Fischer Blvd,Toms River,NJ,08753,Re/Max 1St Advantage
"$20,000",,,,,Tilton Blvd,Berkeley,NJ,08721,"Weichert, Realtors - Forked River"
"$199,500",2,2,"1,092",1,18 Bolans Ct,Berkeley,NJ,08757,Realmart Realty - Flat Fee to 1% Full Service
"$600,000",,,,,1108 Island Dr,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$115,000",2,1,971,1,7 Langley Rd,Toms River,NJ,08757,eXp Realty
"$99,000",,,,,76 Susan St,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$192,900",4,2,"3,107",,65 Dayton Ave,Toms River,NJ,08753,Crossroads Realty - Berkeley
"$189,000",3,1+,"1,248",1,73 Havens Ave,Berkeley,NJ,08721,Keller Williams Atlantic Shore
"$150,000",3,1,"1,248",,7 Tilton Ave,South Toms River,NJ,08757,CBRivieraRealty3109
"$10,000",,,,,Filbert St,Berkeley,NJ,08721,"Weichert, Realtors - Forked River"
"$99,900",,,,,264 Evergreen Dr,Berkeley,NJ,08721,"Diane Turton, Realtors - Lacey Office"
"$390,000",4,2+,"2,602",1,832 Somerset Dr,Toms River,NJ,08753,Coldwell Banker Flanagan Rlty - Tr
"$479,000",0,1,,,351 Route 9 Hwy,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$135,000",2,2,"1,300",1,3 Ravenna Ct,Toms River,NJ,08757,"Diane Turton, Realtors - Wall Office"
"$45,000",,,,,Thomas Ave,Berkeley,NJ,08721,"RE/MAX REAL ESTATE, LTD."
"$245,000",4,2,,,,Toms River,NJ,08753,CARA REALTORS
"$379,000",4,2+,"2,373",2,1833 5th Ave,Toms River,NJ,08757,A HOME FOR SALE REALTY
"$220,000",3,3,"2,920",2,,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$379,900",4,2+,"2,700",2,816 Monmouth Ave,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$445,000",4,2+,"2,525",2,1117 Biondo St,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$209,900",2,2,"1,232",1,145 Davenport Rd,Berkeley,NJ,08757,Keller Williams Shore Properties
"$525,000",5,3,"4,200",2,2 Point O Woods Dr,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$150,000",,,,,545 Hill Rd,Toms River,NJ,08753,Re/Max Real Estate Ltd.
"$175,000",,,,,1117 Lakewood Rd,Toms River,NJ,08753,Re/Max Real Estate Ltd.
"$87,500",,,,,Cedar Dr,Berkeley,NJ,08721,RE/MAX At Barnegat Bay
"$199,183",3,1,,,805 Conifer St,Toms River,NJ,08753,Exit Realty Elite
"$39,000",,,,,First Ave,Berkeley,NJ,08757,RE/MAX At Barnegat Bay
"$40,000",,,,,Holly Blvd,Berkeley,NJ,08721,CBRivieraRealty3109
"$144,900",,,,,188 Shenandoah Blvd,Toms River,NJ,08753,Coldwell Banker Riviera Realty
"$385,000",,,,,1103 Island Dr,Berkeley,NJ,08721,Keller Williams Shore Properties
"$280,000",3,3+,,1,20 7th St,Toms River,NJ,08757,Partners Realty Group
"$79,666",,,,,Morningstar Way,Berkeley,NJ,08721,Exit Realty Elite
"$280,000",4,2,"1,938",,2016 Teakwood Rd,Toms River,NJ,08753,Exit Realty Elite
"$218,000",4,1+,"1,604",2,3 Woodland Rd,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$220,000",4,2,"1,417",2,39 Longman St,Toms River,NJ,08753,Better Homes Realty - Lavallette
"$870,000",,,,,,Berkeley,NJ,08721,Sitar Realty Company
"$350,000",4,2+,"2,320",2,770 Heritage Way,Toms River,NJ,08753,Crossroads Realty - Toms River West
"$165,000",,,,,237 Cypress Dr,Berkeley,NJ,08721,RE/MAX Elite 444  Ocean Blvd N. Long Branch NJ 07740
"$220,000",4,2,"2,000",,612 Helen St,Toms River,NJ,08753,C21/ Action Plus Rlty
"$289,500",3,2,"1,700",2,825 Donegal Ct,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$429,900",2,2,"1,412",,4 Cedar Dr,Toms River,NJ,08753,Childers Sotheby's Int Realty
"$100,000",,,,,2021 Red Cedar St,Toms River Township,NJ,08753,REMAX EXECUTIVE GROUP
"$79,000",3,2,,,65 Harbor Inn Rd,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$59,000",,,,,14601 5th Ave,Berkeley,NJ,08757,RE/MAX At Barnegat Bay
"$44,900",,,,,623 Holly Blvd,Berkeley,NJ,08721,"RE/MAX REAL ESTATE, LTD."
"$399,999",4,2+,,2,110 Cedar Berry Ln Unit 110NEWHOUSE,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$399,999",4,2+,"2,316",2,108 Cedar Berry Ln Unit 108NEWHOUSE,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$99,900",,,,,108 Cedar Berry Ln,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$99,900",,,,,110 Cedar Berry Ln,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$369,900",4,2+,"2,732",2,1233 11th Ave,Toms River,NJ,08757,Century 21 Action Plus Realty
"$79,900",,,,,Wheaton Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$379,900",4,2+,"2,732",2,1417 Birmingham Ave,Toms River,NJ,08757,Century 21 Action Plus Realty
"$775,000",,,,,357 Estate Point Rd,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$1,400,000",4,2+,"3,700",2,681 Bayview Dr,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$389,000",3,1+,"1,388",2,14 Point Rd,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$55,000",,,,,Western Blvd,Berkeley,NJ,08721,RE/MAX AWARD REALTORS
"$33,000",,,,,Hoover Ave,Berkeley,NJ,08721,RE/MAX AWARD REALTORS
